,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,size,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,rain,weather,weather_description
335,20230,46.264,-119.57,2023-07-04 00:00:00,OIE_HIGHWAY,True,NWCC,900.0,303.48,301.58,1009,17,275.73,1,3.58,0.0,Clear,clear sky
336,20235,37.071,-107.099,2023-06-27 00:00:00,Coal_Mine,True,RMC,292.0,300.07,299.16,1008,19,274.52,74,6.24,0.0,Clouds,broken clouds
337,20250,30.15,-94.584,2023-07-06 00:00:00,Mayhaw_Creek,True,SAC,345.0,303.31,308.33,1015,69,296.99,81,3.33,0.0,Clouds,broken clouds
338,20276,37.033,-107.766,2023-06-29 00:00:00,Arkansas_Loop,True,RMC,127.0,301.89,300.31,1018,11,269.07,0,6.69,0.0,Clear,clear sky
339,20282,32.731,-114.508,2023-06-30 00:00:00,West_Main,True,SWC,1027.0,312.93,309.63,1005,8,272.6,0,2.57,0.0,Clear,clear sky
340,20293,30.944,-93.781,2023-07-07 00:00:00,Five_Fingers,True,SAC,221.0,298.66,299.59,1015,89,296.71,100,1.99,0.0,Clouds,overcast clouds
341,20294,28.68,-80.71,2023-07-05 00:00:00,Scrub_jay,True,SAC,1261.0,302.11,307.57,1017,79,298.1,0,2.06,0.0,Clear,clear sky
342,20328,45.721,-121.578,2023-07-03 00:00:00,Tunnel_Five,True,NWCC,529.0,303.76,303.31,1015,38,287.83,0,4.02,0.0,Clear,clear sky
343,20337,39.982,-105.709,2023-07-08 00:00:00,Devil's_Thumb,False,RMC,95.0,285.17,284.18,1013,67,279.24,57,0.91,0.93,Rain,light rain
344,20338,29.573,-94.339,2023-07-07 00:00:00,South_Unit,True,SAC,335.0,300.62,304.34,1014,83,297.47,99,0.97,0.0,Clouds,overcast clouds
345,20351,34.551,-111.466,2023-06-11 00:00:00,Wilbur,True,SWC,10279.0,298.66,297.58,1008,12,267.87,2,4.52,0.0,Clear,clear sky
346,20360,43.371,-116.189,2023-07-10 00:00:00,SOUTHTOM,False,GBC,1130.0,308.79,307.06,1000,21,283.11,79,5.36,0.0,Clouds,broken clouds
347,20376,31.501,-111.158,2023-07-01 00:00:00,BEEHIVE,True,SWC,10745.0,308.29,305.56,1007,7,268.01,0,4.67,0.0,Clear,clear sky
348,20377,31.529,-108.713,2023-07-04 00:00:00,Brushy,True,SWC,6045.0,306.31,303.92,1007,13,274.22,42,2.86,0.0,Clouds,scattered clouds
349,20387,44.019,-89.488,2023-07-10 00:00:00,Pallet,True,EACC,730.0,300.63,300.16,1011,36,284.24,0,5.14,0.0,Clear,clear sky
350,20389,39.064,-109.246,2023-07-10 00:00:00,I70_MM217,True,GBC,1790.0,309.8,306.87,1006,8,270.57,0,4.07,0.0,Clear,clear sky
351,20397,35.354,-114.069,2023-07-05 00:00:00,Stockton_Hill,True,SWC,589.0,308.51,305.75,1014,7,268.16,0,8.75,0.0,Clear,clear sky
352,20409,34.885,-118.897,2023-07-07 00:00:00,DISTRICT,False,ONCC,1044.0,301.71,300.23,1009,17,274.3,0,1.6,0.0,Clear,clear sky
353,20414,43.284,-116.395,2023-07-12 00:00:00,SOUTHCOY,True,GBC,437.9,307.19,304.85,1010,16,277.84,0,3.45,0.0,Clear,clear sky
354,20420,33.839,-110.429,2023-07-05 00:00:00,Flying_V,False,SWC,831.0,307.46,304.92,1009,12,274.0,0,4.64,0.0,Clear,clear sky
355,20429,44.808,-119.959,2023-07-06 00:00:00,ALDER_CREEK,True,NWCC,1551.0,310.25,307.65,1010,13,277.28,0,2.72,0.0,Clear,clear sky
356,20437,43.512,-116.076,2023-07-13 00:00:00,WESTBONN,True,GBC,701.0,306.63,304.27,1009,15,276.48,0,6.17,0.0,Clear,clear sky
357,20438,44.468,-85.818,2023-07-10 00:00:00,Four_Corners,True,EACC,212.0,295.97,295.59,1011,49,284.71,93,2.56,0.0,Clouds,overcast clouds
358,20440,45.61,-120.901,2023-07-13 00:00:00,Gordon_Butte,True,NWCC,600.0,300.81,300.09,1013,32,282.64,36,5.29,0.0,Clouds,scattered clouds
359,20447,33.435,-107.334,2023-07-11 00:00:00,WHISKEY_HILL,False,SWC,940.0,305.6,303.76,1012,23,281.82,74,3.1,0.0,Clouds,broken clouds
360,20448,31.426,-108.838,2023-07-10 00:00:00,Kitchen,True,SWC,1433.0,309.36,308.28,1007,24,285.59,53,1.58,0.16,Rain,light rain
361,20457,47.124,-117.765,2023-07-12 00:00:00,WAGNER_ROAD,True,NWCC,1700.0,302.56,301.1,1012,25,280.5,0,3.27,0.0,Clear,clear sky
362,20484,47.278,-119.993,2023-07-11 00:00:00,BAIRD_SPRINGS,False,NWCC,2400.0,299.95,299.78,1011,38,284.46,45,5.28,0.37,Rain,light rain
363,20493,30.688,-98.559,2023-07-13 00:00:00,Moore_Peak,False,SAC,707.0,313.41,314.29,1009,24,288.96,0,4.63,0.0,Clear,clear sky
364,20494,30.366,-94.5,2023-07-15 00:00:00,Flat_Cypress_Creek,True,SAC,305.0,306.23,313.23,1011,65,298.76,72,3.87,0.0,Clouds,broken clouds
365,20526,32.473,-108.365,2023-07-14 00:00:00,Prevost,False,SWC,893.0,307.78,306.02,1006,22,282.97,50,2.76,0.0,Clouds,scattered clouds
366,20527,32.499,-108.605,2023-07-15 00:00:00,Jackson,False,SWC,1114.0,307.73,305.96,1008,22,282.93,73,2.46,0.0,Clouds,broken clouds
367,20528,32.501,-109.844,2023-07-13 00:00:00,HOMESTEAD,True,SWC,1835.0,307.87,309.03,1010,37,291.04,59,3.28,0.0,Clouds,broken clouds
368,20537,45.391,-120.454,2023-07-10 00:00:00,DEVILS_BUTTE,True,NWCC,2859.0,307.15,305.31,1008,22,282.45,8,4.02,0.0,Clear,clear sky
369,20546,44.265,-117.209,2023-07-17 00:00:00,BIRCH_CREEK,False,NWCC,600.0,313.89,312.33,1006,16,283.16,31,3.03,0.0,Clouds,scattered clouds
370,20548,33.102,-109.703,2023-07-16 00:00:00,Pima_Gap,True,SWC,421.0,313.29,311.33,1006,15,281.73,40,2.63,0.0,Clouds,scattered clouds
371,20555,34.87,-113.287,2023-07-02 00:00:00,Pilot,True,SWC,34810.0,308.87,306.17,1008,11,273.88,0,3.3,0.0,Clear,clear sky
372,20565,33.983,-117.217,2023-07-15 00:00:00,RECHE,True,ONCC,437.0,309.05,307.37,1010,21,283.32,0,5.14,0.0,Clear,clear sky
373,20583,45.254,-121.563,2023-07-09 00:00:00,BOULDER,True,NWCC,233.0,296.92,295.82,1011,18,271.43,0,3.1,0.0,Clear,clear sky
374,20598,35.975,-111.928,2023-06-04 00:00:00,Hull,True,SWC,1492.0,297.39,296.47,1019,23,274.96,0,2.57,0.0,Clear,clear sky
375,20599,36.639,-112.211,2023-06-23 00:00:00,Three_Lakes,True,SWC,6914.0,296.88,295.65,1008,13,267.56,4,5.87,0.0,Clear,clear sky
376,20603,38.042,-119.926,2023-06-15 00:00:00,BONE,True,ONCC,1163.0,289.83,289.07,1011,58,281.54,82,2.65,0.0,Clouds,broken clouds
377,20607,37.285,-107.211,2023-06-28 00:00:00,Chris_Mountain,True,RMC,511.0,296.8,295.56,1020,13,267.5,0,6.17,0.0,Clear,clear sky
378,20608,27.271,-98.535,2023-07-19 00:00:00,Florida,True,SAC,1576.0,312.94,314.26,1012,26,289.82,56,6.17,0.0,Clouds,broken clouds
379,20611,44.903,-120.724,2023-07-19 00:00:00,ANTELOPE_CREEK,True,NWCC,490.0,302.94,301.47,1009,26,281.39,0,4.22,0.0,Clear,clear sky
380,20632,33.779,-109.214,2023-07-11 00:00:00,Campbell,False,SWC,1416.0,302.08,300.68,1012,24,279.5,45,1.31,0.0,Clouds,scattered clouds
381,20646,27.369,-98.522,2023-07-19 00:00:00,Waggner,True,SAC,1066.0,312.91,314.21,1012,26,289.8,56,6.17,0.0,Clouds,broken clouds
382,20652,47.461,-120.239,2023-07-21 00:00:00,BADGER,True,NWCC,473.0,307.01,304.97,1013,20,280.93,0,2.57,0.0,Clear,clear sky
383,20668,39.961,-113.956,2023-07-21 00:00:00,Rocky,True,GBC,1000.0,304.14,303.28,1016,34,286.45,17,1.53,0.0,Clouds,few clouds
384,20677,33.565,-110.475,2023-07-14 00:00:00,Bull_Pen,False,SWC,565.0,309.27,308.17,1006,24,285.51,81,5.59,0.23,Rain,light rain
385,20678,32.891,-110.114,2023-07-18 00:00:00,TELEGRAPH,True,SWC,576.0,309.41,310.25,1017,32,290.09,100,1.98,0.0,Clouds,overcast clouds
386,20688,33.89,-117.071,2023-07-15 00:00:00,RABBIT,True,ONCC,8283.0,312.28,310.35,1012,16,281.88,16,0.89,0.0,Clouds,few clouds
387,20689,33.8,-117.359,2023-07-17 00:00:00,GAVILAN,True,ONCC,338.0,307.84,308.72,1010,36,290.58,0,6.17,0.0,Clear,clear sky
388,20692,30.789,-97.698,2023-07-19 00:00:00,Cobb_Creek,False,SAC,286.0,311.74,313.64,1013,30,291.07,0,4.63,0.0,Clear,clear sky
389,20750,32.033,-110.115,2023-07-20 00:00:00,Adams_Peak,False,SWC,2232.0,309.44,308.59,1013,25,286.28,60,3.25,0.0,Clouds,broken clouds
390,20751,32.439,-109.134,2023-07-21 00:00:00,HORSE_CAMP,False,SWC,361.0,311.78,309.08,1007,12,277.32,66,0.72,0.0,Clouds,broken clouds
391,20756,33.235,-109.758,2023-07-18 00:00:00,Red_Point_Tank,False,SWC,5169.0,308.84,307.61,1014,24,285.15,100,3.75,1.44,Rain,moderate rain
392,20757,32.034,-110.087,2023-07-19 00:00:00,ROBLES,True,SWC,3000.0,311.43,315.0,1009,35,293.27,19,4.14,0.0,Clouds,few clouds
393,20758,32.424,-110.631,2023-07-19 00:00:00,CHIMNEY,True,SWC,1636.0,310.93,308.78,1009,16,280.81,36,4.48,0.0,Clouds,scattered clouds
394,20759,35.987,-105.077,2023-07-21 00:00:00,Black_Mesa,True,SWC,819.0,297.03,296.94,1017,56,287.73,100,2.32,1.07,Rain,moderate rain
395,20768,36.382,-106.327,2023-06-20 00:00:00,Comanche,False,SWC,1974.0,296.59,295.46,1009,18,271.19,3,5.8,0.0,Clear,clear sky
396,20770,44.203,-116.244,2023-07-19 00:00:00,GOLDRUN,False,GBC,799.0,303.7,301.76,1012,17,275.91,0,2.93,0.0,Clear,clear sky
397,20773,33.931,-98.961,2023-07-20 00:00:00,Beaver_Creek,True,SAC,1019.0,314.06,314.2,1010,21,287.42,26,5.74,0.0,Clouds,scattered clouds
398,20777,44.078,-107.826,2023-07-23 00:00:00,RATTLESNAKE,False,RMC,639.0,307.34,305.31,1016,20,281.19,0,3.6,0.0,Clear,clear sky
399,20780,31.623,-111.509,2023-07-22 00:00:00,ROUND_HILL,False,SWC,2900.0,313.73,313.7,1006,21,287.15,57,5.63,0.26,Rain,light rain
400,20799,36.09,-105.182,2023-07-21 00:00:00,La Jara Canyon,False,SWC,520.0,296.2,296.41,1019,71,290.66,100,1.15,0.38,Rain,light rain
401,20832,46.961,-120.188,2023-07-24 00:00:00,Ryegrass Pass,True,NWCC,461.0,306.54,304.41,1007,19,279.79,0,4.01,0.0,Clear,clear sky
402,20840,32.711,-110.484,2023-07-18 00:00:00,Redfield,False,SWC,775.0,304.4,303.24,1016,31,285.27,100,2.36,1.06,Rain,moderate rain
403,20841,32.597,-108.638,2023-07-21 00:00:00,Lazy B,False,SWC,676.0,312.02,309.33,1009,12,277.51,76,0.9,0.0,Clouds,broken clouds
404,20842,32.569,-110.959,2023-07-23 00:00:00,BOWL CREEK,True,SWC,1156.0,314.18,312.7,1012,16,283.39,40,2.24,0.0,Clouds,scattered clouds
405,20884,46.653,-117.372,2023-07-25 00:00:00,Wawawai,True,NWCC,526.0,305.27,303.59,1011,25,282.78,26,5.18,0.0,Clouds,scattered clouds
406,20885,42.765,-118.474,2023-07-20 00:00:00,Mann Lake,True,NWCC,619.0,308.62,306.12,1012,14,277.07,0,2.19,0.0,Clear,clear sky
407,20910,45.379,-105.24,2023-07-25 00:00:00,Hay Draw,True,NRC,3646.0,308.29,307.62,1006,28,287.05,98,3.94,0.5,Rain,light rain
408,20942,43.875,-123.501,2023-07-18 00:00:00,Haight Creek,False,NWCC,110.0,299.62,299.62,1018,46,287.07,1,4.09,0.0,Clear,clear sky
409,20954,31.628,-111.612,2023-07-23 00:00:00,Gallineta,True,SWC,1601.0,312.87,312.75,1008,22,287.16,70,4.47,1.09,Rain,moderate rain
410,20979,39.391,-108.074,2023-06-25 00:00:00,Spring Creek,False,RMC,3286.0,299.93,298.83,1013,9,265.41,4,3.0,0.0,Clear,clear sky
411,20980,43.732,-107.848,2023-07-26 00:00:00,Devils Slide,True,RMC,716.0,310.19,307.82,1009,15,279.29,38,4.95,0.0,Clouds,scattered clouds
412,21004,45.831,-120.459,2023-07-22 00:00:00,Newell Road,True,NWCC,60551.0,308.38,306.72,1012,22,283.46,0,6.47,0.0,Clear,clear sky
413,21014,32.949,-110.651,2023-07-23 00:00:00,Eskiminzin,False,SWC,1113.0,313.87,312.6,1006,17,284.05,24,1.25,0.0,Clouds,few clouds
414,21015,31.342,-110.395,2023-07-27 00:00:00,Cave,True,SWC,418.0,309.13,308.59,1013,27,287.2,99,2.81,0.0,Clouds,overcast clouds
415,21016,34.6,-110.832,2023-07-19 00:00:00,Guzzler,True,SWC,1542.0,303.85,302.34,1014,27,282.72,71,3.91,0.0,Clouds,broken clouds
416,21030,31.967,-104.904,2023-07-14 00:00:00,Cutoff Ridge,True,SWC,383.0,306.89,305.25,1018,24,283.53,0,3.6,0.0,Clear,clear sky
417,21046,43.429,-116.056,2023-07-28 00:00:00,MM66 I84,True,GBC,994.0,305.21,303.37,998,23,281.49,2,4.02,0.0,Clear,clear sky
418,21051,32.784,-97.919,2023-07-26 00:00:00,Pipeline,True,SAC,372.0,311.44,311.79,1014,26,288.56,0,5.14,0.0,Clear,clear sky
419,21059,64.413,-149.37,2023-07-28 00:00:00,Teklanika River,False,ACC,2356.0,299.71,299.71,1018,43,286.12,81,2.31,0.0,Clouds,broken clouds
420,21075,33.724,-109.389,2023-07-27 00:00:00,Dart,False,SWC,700.0,302.58,300.97,1011,21,277.99,85,1.51,0.0,Clouds,overcast clouds
421,21076,34.559,-112.044,2023-07-23 00:00:00,Racetrack,True,SWC,405.0,309.88,308.78,1009,23,285.37,91,2.52,0.0,Clouds,overcast clouds
422,21117,33.87,-98.441,2023-07-29 00:00:00,Grasshopper,True,SAC,396.0,312.06,311.56,1015,22,286.5,0,5.36,0.0,Clear,clear sky
423,21119,40.736,-122.32,2023-07-25 00:00:00,Wonder,True,ONCC,162.0,307.66,306.44,1013,26,285.38,0,3.36,0.0,Clear,clear sky
424,21131,33.057,-109.748,2023-07-30 00:00:00,Black Mountain,True,SWC,300.0,310.63,308.44,1009,16,280.58,84,1.69,0.0,Clouds,broken clouds
425,21136,44.969,-121.447,2023-07-22 00:00:00,Simnasho,False,NWCC,1280.0,306.46,304.57,1013,22,281.88,0,3.74,0.0,Clear,clear sky
426,21144,34.116,-109.522,2023-07-26 00:00:00,Carnero,False,SWC,415.0,299.31,299.31,1031,26,278.32,75,3.6,0.0,Clouds,broken clouds
427,21145,33.114,-109.566,2023-07-27 00:00:00,Midnight Tank,False,SWC,1600.0,312.3,310.38,1007,16,281.9,38,3.52,0.0,Clouds,scattered clouds
428,21162,33.699,-107.556,2023-07-23 00:00:00,Hutchinson,True,SWC,2838.0,301.75,301.36,1017,40,286.84,76,1.42,0.64,Rain,light rain
429,21170,47.079,-116.492,2023-07-22 00:00:00,Tyson,True,NRC,155.0,305.94,304.3,1011,25,283.34,9,0.89,0.0,Clear,clear sky
430,21243,42.232,-104.395,2023-07-26 00:00:00,Pine Ridge,False,RMC,563.0,305.82,304.75,1010,30,285.99,41,3.87,0.0,Clouds,scattered clouds
431,21260,44.865,-121.22,2023-08-01 00:00:00,Grade,False,NWCC,225.0,306.47,304.89,1013,25,283.79,2,2.62,0.0,Clear,clear sky
432,21264,44.784,-106.141,2023-07-31 00:00:00,Chaffie,True,RMC,387.0,301.77,302.33,1012,50,290.33,69,1.99,0.24,Rain,light rain
433,21290,33.931,-107.295,2023-07-26 00:00:00,Mill,True,SWC,590.0,301.34,301.63,1018,48,289.3,95,1.47,0.56,Rain,light rain
434,21308,32.056,-107.659,2023-07-16 00:00:00,Floridas,False,SWC,437.0,307.72,306.08,1009,23,283.58,100,3.01,0.0,Clouds,overcast clouds
435,21311,41.096,-113.998,2023-07-27 00:00:00,Bettridge,True,GBC,576.0,308.26,305.91,1007,16,278.69,66,2.89,0.0,Clouds,broken clouds
436,21315,35.522,-118.897,2023-08-01 00:00:00,East,True,ONCC,1540.0,310.43,307.63,1011,11,275.06,0,4.63,0.0,Clear,clear sky
437,21329,32.094,-97.376,2023-07-27 00:00:00,Blum,True,SAC,300.0,310.55,311.57,1013,30,290.05,20,4.01,0.0,Clouds,few clouds
438,21352,43.116,-118.229,2023-08-01 00:00:00,Corbie,True,NWCC,1141.0,303.71,301.74,1011,15,274.16,0,2.76,0.0,Clear,clear sky
439,21362,33.292,-110.041,2023-07-29 00:00:00,Beef Corral,True,SWC,461.0,309.46,307.28,1009,17,280.53,98,4.33,0.0,Clouds,overcast clouds
440,21377,35.91,-111.993,2023-06-04 00:00:00,Ridge,True,SWC,10210.0,297.15,296.21,1019,23,274.76,0,2.57,0.0,Clear,clear sky
441,21414,31.978,-89.727,2023-08-02 00:00:00,1696 Simpson Hwy 540 East Mendenhall,True,SAC,150.0,308.51,313.12,1016,46,295.12,50,2.0,0.0,Clouds,scattered clouds
442,21425,47.348,-114.322,2023-07-30 00:00:00,Communication Butte,True,NRC,1423.0,308.05,305.63,1010,15,277.6,31,3.96,0.0,Clouds,scattered clouds
443,21444,34.889,-113.745,2023-07-29 00:00:00,Pilgrim,True,SWC,406.0,308.9,306.91,1009,19,281.71,77,3.75,0.0,Clouds,broken clouds
444,21489,34.8,-94.473,2023-08-03 00:00:00,206,False,SAC,156.0,308.96,315.81,1013,50,296.91,25,2.43,0.0,Clouds,scattered clouds
445,21490,30.678,-95.231,2023-08-02 00:00:00,Snowhill,False,SAC,275.0,311.47,318.47,1015,49,298.86,59,1.34,0.0,Clouds,broken clouds
446,21496,31.054,-93.807,2023-08-03 00:00:00,Little Cow,True,SAC,142.0,309.46,313.29,1014,41,294.1,21,3.44,0.0,Clouds,few clouds
447,21521,44.969,-121.447,2023-07-22 00:00:00,Simnasho,False,NWCC,1280.0,306.46,304.57,1013,22,281.88,0,3.74,0.0,Clear,clear sky
448,21522,42.334,-121.404,2023-07-23 00:00:00,Golden,True,NWCC,2137.0,306.83,304.42,1010,14,275.66,90,2.79,0.0,Clouds,overcast clouds
449,21538,33.606,-109.368,2023-07-28 00:00:00,Corduroy,False,SWC,499.0,298.51,297.68,1012,22,275.28,56,1.48,0.0,Clouds,broken clouds
450,21539,33.585,-109.48,2023-08-04 00:00:00,Boundary,False,SWC,130.0,298.03,297.23,1012,25,276.68,69,3.69,0.0,Clouds,broken clouds
451,21576,27.312,-97.981,2023-08-03 00:00:00,Laguna Larga,True,SAC,3950.0,307.13,312.19,1014,52,295.88,0,6.17,0.0,Rain,light rain
452,21607,32.022,-108.982,2023-07-31 00:00:00,Granite Gap,False,SWC,513.0,308.81,306.69,1010,18,280.84,77,5.67,0.0,Clouds,broken clouds
453,21677,34.62,-112.154,2023-07-21 00:00:00,Grapevine,True,SWC,1049.0,308.76,305.99,1012,9,271.29,64,3.62,0.0,Clouds,broken clouds
454,21693,32.746,-105.753,2023-07-25 00:00:00,Apple Tree,True,SWC,368.0,299.53,299.53,1013,25,277.94,55,1.34,0.0,Clouds,broken clouds
455,21748,33.475,-116.725,2023-07-28 00:00:00,Bonny,False,ONCC,2322.0,307.19,306.16,1013,28,286.11,25,2.77,0.0,Clouds,scattered clouds
456,21754,30.578,-103.93,2023-08-06 00:00:00,Red Barn 7,True,SAC,490.0,310.3,308.73,1010,20,283.61,89,2.22,0.0,Clouds,overcast clouds
457,21759,48.101,-118.544,2023-08-06 00:00:00,Agency Butte,True,NWCC,661.0,301.11,300.99,1016,43,287.38,97,3.61,0.0,Clouds,overcast clouds
458,21799,47.828,-109.141,2023-08-01 00:00:00,Black Butte,True,NRC,460.0,307.24,305.21,1009,20,281.11,45,3.08,0.0,Clouds,scattered clouds
459,21844,35.786,-117.888,2023-08-05 00:00:00,No Name,True,ONCC,1120.0,309.2,306.69,1011,14,277.52,0,2.41,0.0,Clear,clear sky
460,21845,34.438,-118.326,2023-07-25 00:00:00,Agua,True,ONCC,421.0,306.12,306.09,1013,36,289.07,3,2.74,0.0,Clear,clear sky
461,21855,36.262,-96.301,2023-08-03 00:00:00,PITTS,True,SAC,510.0,311.62,314.97,1010,34,292.97,13,4.35,0.0,Clouds,few clouds
462,21867,33.094,-109.769,2023-07-29 00:00:00,Treadway,True,SWC,8400.0,309.76,307.61,1009,17,280.77,93,3.56,0.0,Clouds,overcast clouds
463,21880,36.077,-111.732,2023-07-28 00:00:00,Gold Hill,True,SWC,6239.0,308.5,306.25,1011,17,279.76,44,3.04,0.0,Clouds,scattered clouds
464,21882,33.406,-108.289,2023-05-21 00:00:00,Pass,False,SWC,59833.0,288.45,287.32,1020,49,277.81,93,2.25,0.0,Clouds,overcast clouds
465,21940,35.592,-119.858,2023-08-06 00:00:00,Almond,False,ONCC,5229.0,309.09,307.27,1012,20,282.62,0,3.74,0.0,Clear,clear sky
466,21956,31.934,-111.234,2023-08-07 00:00:00,SOTO,True,SWC,1046.0,307.89,309.06,1012,37,291.06,92,2.67,0.0,Clouds,overcast clouds
467,21960,33.541,-103.965,2023-08-07 00:00:00,WHITE LAKE,False,SWC,592.0,309.7,308.54,1009,23,285.22,12,2.08,0.0,Clouds,few clouds
468,21996,48.889,-119.47,2023-07-29 00:00:00,Eagle Bluff,False,NWCC,16428.0,302.62,300.92,1012,18,275.84,1,2.06,0.0,Clear,clear sky
469,21997,44.236,-123.028,2023-08-04 00:00:00,Priceboro,False,NWCC,310.0,303.91,302.4,1017,27,282.77,20,4.12,0.0,Clouds,few clouds
470,22014,65.493,-142.319,2023-07-26 00:00:00,Judge,True,ACC,216.0,300.82,300.2,1010,34,283.55,8,1.95,0.0,Clear,clear sky
471,22015,64.328,-152.586,2023-07-25 00:00:00,Titna,True,ACC,612.0,300.48,301.26,1008,55,290.65,36,1.58,0.91,Rain,light rain
472,22017,65.276,-150.468,2023-07-26 00:00:00,Rock,True,ACC,402.0,295.5,295.28,1012,57,286.58,23,2.03,0.0,Clouds,few clouds
473,22018,64.021,-154.586,2023-07-26 00:00:00,Nowitna,True,ACC,191.0,297.46,297.3,1014,52,286.98,46,1.59,0.0,Clouds,scattered clouds
474,22033,37.882,-118.902,2023-07-26 00:00:00,Cowtrack,True,ONCC,323.0,298.22,297.41,1018,24,276.26,55,3.26,0.13,Rain,light rain
475,22039,27.122,-99.197,2023-08-08 00:00:00,Jennings,False,SAC,3506.0,314.06,316.22,1011,26,290.76,20,7.2,0.0,Clouds,few clouds
476,22040,29.981,-97.989,2023-08-05 00:00:00,Oak Grove,False,SAC,400.0,312.0,314.5,1011,31,291.81,0,5.66,0.0,Clear,clear sky
477,22050,33.974,-98.726,2023-08-10 00:00:00,Mack,True,SAC,718.0,312.71,314.63,1006,28,290.8,8,5.45,0.0,Clear,clear sky
478,22063,32.376,-110.262,2023-07-29 00:00:00,Wildcat,True,SWC,3050.0,311.63,310.21,1010,19,283.92,95,3.16,0.0,Clouds,overcast clouds
479,22069,33.54,-108.388,2023-07-18 00:00:00,Divide,True,SWC,26514.0,302.3,300.85,1018,24,279.68,68,2.24,0.0,Clouds,broken clouds
480,22070,33.567,-108.597,2023-07-24 00:00:00,Pasture,True,SWC,8624.0,301.96,300.67,1017,26,280.56,59,3.31,0.0,Clouds,broken clouds
481,22071,33.71,-108.459,2023-07-20 00:00:00,Davis,True,SWC,6073.0,304.94,303.04,1015,22,280.62,76,2.32,0.0,Clouds,broken clouds
482,22126,65.871,-151.936,2023-07-25 00:00:00,Holonada,False,ACC,500.0,297.48,297.61,1008,63,289.99,45,1.71,0.2,Rain,light rain
483,22139,33.4,-98.032,2023-08-09 00:00:00,Craft,True,SAC,1112.0,310.47,313.47,1008,36,292.89,93,5.34,0.0,Clouds,overcast clouds
484,22226,37.271,-107.388,2023-08-01 00:00:00,Dry Lake,True,RMC,1372.0,298.68,298.18,1018,34,281.68,96,1.15,0.0,Clouds,overcast clouds
485,22261,44.756,-118.608,2023-08-12 00:00:00,Ben Harrison,False,NWCC,93.0,295.87,295.03,1013,32,278.34,0,3.21,0.0,Clear,clear sky
486,22285,63.754,-144.127,2023-08-07 00:00:00,Sand Lake,False,ACC,124.0,299.75,299.75,1010,33,282.17,60,3.01,0.0,Clouds,broken clouds
487,22327,66.717,-156.826,2023-07-25 00:00:00,Lockwood,True,ACC,310.0,300.14,301.08,1008,58,291.18,20,2.06,0.0,Clouds,few clouds
488,22421,30.931,-89.698,2023-08-13 00:00:00,Gobblerhead_road_and_Hwy_43,True,SAC,185.0,309.83,316.18,1013,46,296.32,7,1.85,0.0,Clear,clear sky
489,22430,45.749,-116.548,2023-08-06 00:00:00,High Range,True,NWCC,750.0,302.07,305.17,1018,67,295.32,76,1.64,1.62,Rain,moderate rain
490,22442,47.522,-114.415,2023-07-30 00:00:00,Middle Ridge,False,NRC,13000.0,304.63,303.72,1010,33,286.42,12,3.85,0.0,Clouds,few clouds
491,22495,33.414,-98.729,2023-08-11 00:00:00,Campbell,True,SAC,8000.0,314.21,317.42,1004,28,292.07,62,7.03,0.0,Clouds,broken clouds
492,22497,29.75,-97.838,2023-08-12 00:00:00,Staples,False,SAC,332.0,312.87,315.74,1009,30,292.04,0,6.69,0.0,Clear,clear sky
493,22498,33.916,-99.264,2023-08-12 00:00:00,Santa Rosa Creek,False,SAC,1373.0,315.2,316.88,1005,23,289.78,73,4.25,0.0,Clouds,broken clouds
494,22499,32.502,-98.516,2023-08-12 00:00:00,Hill,False,SAC,397.0,314.95,316.01,1007,22,288.88,0,5.66,0.0,Clear,clear sky
495,22500,33.934,-98.775,2023-08-12 00:00:00,Burnett 109,False,SAC,2126.0,314.73,316.98,1005,25,290.7,85,3.51,0.0,Clouds,overcast clouds
496,22501,34.006,-98.621,2023-08-12 00:00:00,Hawkeye,False,SAC,2150.0,315.31,316.61,1002,22,289.17,40,6.69,0.0,Clouds,scattered clouds
497,22502,29.854,-97.722,2023-08-11 00:00:00,Boggy_Creek,False,SAC,229.0,312.91,319.91,1008,40,296.76,0,7.72,0.0,Clear,clear sky
498,22503,34.148,-99.791,2023-08-09 00:00:00,Monkey Creek,False,SAC,2642.0,313.07,317.04,1006,32,293.24,54,3.32,0.0,Clouds,broken clouds
499,22504,26.14,-98.315,2023-08-10 00:00:00,Granjeno,False,SAC,960.0,308.41,313.27,1008,47,295.39,0,10.8,0.0,Clear,clear sky
500,22505,33.712,-99.502,2023-08-09 00:00:00,Cedar Top,False,SAC,2308.0,314.27,315.31,1006,23,289.01,62,3.1,0.0,Clouds,broken clouds
501,22506,32.419,-97.57,2023-08-06 00:00:00,Double Back,False,SAC,1320.0,312.3,313.9,1012,28,290.45,0,5.14,0.0,Clear,clear sky
502,22513,35.192,-115.318,2023-07-28 00:00:00,York,False,ONCC,93078.0,310.71,308.0,1009,12,276.5,2,4.79,0.0,Clear,clear sky
503,22524,46.32,-119.5,2023-08-14 00:00:00,Trinity,False,NWCC,602.0,308.08,306.37,1014,22,283.21,0,0.89,0.0,Clear,clear sky
504,22550,34.177,-110.163,2023-07-24 00:00:00,Cottonwood Ridge,False,SWC,345.0,303.54,302.12,1027,28,283.0,20,2.06,0.0,Clouds,few clouds
